@timestamp,log_source,host_name,user_name,source_ip,process_name,event_type,mse,threshold,is_alert,confidence,confidence_level,top_features,top_feat,split,role
2026-06-21 12:10:08.741000+00:00,auth,ASUS-X415JA,,,dbus-daemon,dbus-daemon,3.8561578,3.6295780445355463,1,1.062,low,"inter_arrival_log=8.1, msg_length_log=4.9, distinct_users_5m_ip=2.3",inter_arrival_log,test,alert
2026-06-22 12:49:50.730000+00:00,auth,ASUS-X415JA,invaliduser1,127.0.0.1,sshd,ssh_login,37.579044,3.6295780445355463,1,10.354,high,"inter_arrival_log=42.5, et_bigram_rarity=22.2, user_rarity=13.0",inter_arrival_log,test,alert
2026-06-22 12:49:51.094000+00:00,auth,ASUS-X415JA,invaliduser2,127.0.0.1,sshd,ssh_login,10.126919,3.6295780445355463,1,2.79,medium,"user_rarity=13.7, et_bigram_rarity=13.5, auth_fail_ratio=8.1",user_rarity,test,alert
2026-06-22 12:49:51.452000+00:00,auth,ASUS-X415JA,invaliduser3,127.0.0.1,sshd,ssh_login,10.173042,3.6295780445355463,1,2.803,medium,"user_rarity=15.0, et_bigram_rarity=8.1, auth_fail_ratio=7.7",user_rarity,test,alert
2026-06-22 12:49:51.813000+00:00,auth,ASUS-X415JA,invaliduser4,127.0.0.1,sshd,ssh_login,10.778921,3.6295780445355463,1,2.97,medium,"user_rarity=15.7, auth_fail_ratio=7.3, msg_length_log=5.3",user_rarity,test,alert
2026-06-22 12:49:52.175000+00:00,auth,ASUS-X415JA,invaliduser5,127.0.0.1,sshd,ssh_login,11.103037,3.6295780445355463,1,3.059,high,"user_rarity=16.0, auth_fail_ratio=6.9, msg_length_log=5.6",user_rarity,test,alert
2026-06-22 12:49:52.535000+00:00,auth,ASUS-X415JA,invaliduser6,127.0.0.1,sshd,ssh_login,11.254574,3.6295780445355463,1,3.101,high,"user_rarity=16.2, auth_fail_ratio=6.5, msg_length_log=5.5",user_rarity,test,alert
2026-06-22 12:49:52.888000+00:00,auth,ASUS-X415JA,invaliduser7,127.0.0.1,sshd,ssh_login,11.312897,3.6295780445355463,1,3.117,high,"user_rarity=16.2, auth_fail_ratio=6.2, msg_length_log=5.4",user_rarity,test,alert
2026-06-22 12:49:53.248000+00:00,auth,ASUS-X415JA,invaliduser8,127.0.0.1,sshd,ssh_login,11.322529,3.6295780445355463,1,3.12,high,"user_rarity=16.3, auth_fail_ratio=5.9, msg_length_log=5.2",user_rarity,test,alert
2026-06-22 12:49:53.613000+00:00,auth,ASUS-X415JA,invaliduser9,127.0.0.1,sshd,ssh_login,11.301619,3.6295780445355463,1,3.114,high,"user_rarity=16.2, auth_fail_ratio=5.5, distinct_users_5m_ip=5.2",user_rarity,test,alert
2026-06-22 12:49:54.007000+00:00,auth,ASUS-X415JA,invaliduser10,127.0.0.1,sshd,ssh_login,11.265083,3.6295780445355463,1,3.104,high,"user_rarity=16.2, distinct_users_5m_ip=5.8, auth_fail_ratio=5.3",user_rarity,test,alert
2026-06-22 12:49:54.363000+00:00,auth,ASUS-X415JA,invaliduser11,127.0.0.1,sshd,ssh_login,11.200878,3.6295780445355463,1,3.086,high,"user_rarity=16.1, distinct_users_5m_ip=6.4, auth_fail_count_5m=5.2",user_rarity,test,alert
2026-06-22 12:49:54.720000+00:00,auth,ASUS-X415JA,invaliduser12,127.0.0.1,sshd,ssh_login,11.132309,3.6295780445355463,1,3.067,high,"user_rarity=16.0, distinct_users_5m_ip=7.0, auth_fail_count_5m=5.6",user_rarity,test,alert
2026-06-22 12:49:55.087000+00:00,auth,ASUS-X415JA,invaliduser13,127.0.0.1,sshd,ssh_login,11.056449,3.6295780445355463,1,3.046,high,"user_rarity=16.0, distinct_users_5m_ip=7.5, auth_fail_count_5m=5.9",user_rarity,test,alert
2026-06-22 12:49:55.448000+00:00,auth,ASUS-X415JA,invaliduser14,127.0.0.1,sshd,ssh_login,10.970652,3.6295780445355463,1,3.023,high,"user_rarity=15.9, distinct_users_5m_ip=8.1, auth_fail_count_5m=6.3",user_rarity,test,alert
2026-06-22 12:49:55.807000+00:00,auth,ASUS-X415JA,invaliduser15,127.0.0.1,sshd,ssh_login,10.882055,3.6295780445355463,1,2.998,medium,"user_rarity=15.8, distinct_users_5m_ip=8.6, auth_fail_count_5m=6.7",user_rarity,test,alert
2026-06-22 12:49:56.161000+00:00,auth,ASUS-X415JA,invaliduser16,127.0.0.1,sshd,ssh_login,10.792618,3.6295780445355463,1,2.974,medium,"user_rarity=15.6, distinct_users_5m_ip=9.2, auth_fail_count_5m=7.1",user_rarity,test,alert
2026-06-22 12:49:56.580000+00:00,auth,ASUS-X415JA,invaliduser17,127.0.0.1,sshd,ssh_login,10.721808,3.6295780445355463,1,2.954,medium,"user_rarity=15.5, distinct_users_5m_ip=9.7, auth_fail_count_5m=7.5",user_rarity,test,alert
2026-06-22 12:49:56.938000+00:00,auth,ASUS-X415JA,invaliduser18,127.0.0.1,sshd,ssh_login,10.6316185,3.6295780445355463,1,2.929,medium,"user_rarity=15.4, distinct_users_5m_ip=10.2, auth_fail_count_5m=7.8",user_rarity,test,alert
2026-06-22 12:49:57.292000+00:00,auth,ASUS-X415JA,invaliduser19,127.0.0.1,sshd,ssh_login,10.5657425,3.6295780445355463,1,2.911,medium,"user_rarity=15.3, distinct_users_5m_ip=10.7, auth_fail_count_5m=8.2",user_rarity,test,alert
2026-06-22 12:49:57.644000+00:00,auth,ASUS-X415JA,invaliduser20,127.0.0.1,sshd,ssh_login,10.516607,3.6295780445355463,1,2.897,medium,"user_rarity=15.1, distinct_users_5m_ip=11.2, auth_fail_count_5m=8.6",user_rarity,test,alert
2026-06-22 12:49:57.989000+00:00,auth,ASUS-X415JA,invaliduser21,127.0.0.1,sshd,ssh_login,10.486778,3.6295780445355463,1,2.889,medium,"user_rarity=15.0, distinct_users_5m_ip=11.6, auth_fail_count_5m=8.9",user_rarity,test,alert
2026-06-22 12:49:58.344000+00:00,auth,ASUS-X415JA,invaliduser22,127.0.0.1,sshd,ssh_login,10.483891,3.6295780445355463,1,2.888,medium,"user_rarity=14.9, distinct_users_5m_ip=12.1, auth_fail_count_5m=9.3",user_rarity,test,alert
2026-06-22 12:49:58.698000+00:00,auth,ASUS-X415JA,invaliduser23,127.0.0.1,sshd,ssh_login,10.505003,3.6295780445355463,1,2.894,medium,"user_rarity=14.8, distinct_users_5m_ip=12.5, auth_fail_count_5m=9.6",user_rarity,test,alert
2026-06-22 12:49:59.044000+00:00,auth,ASUS-X415JA,invaliduser24,127.0.0.1,sshd,ssh_login,10.552517,3.6295780445355463,1,2.907,medium,"user_rarity=14.6, distinct_users_5m_ip=13.0, auth_fail_count_5m=9.9",user_rarity,test,alert
2026-06-22 12:49:59.400000+00:00,auth,ASUS-X415JA,invaliduser25,127.0.0.1,sshd,ssh_login,10.630443,3.6295780445355463,1,2.929,medium,"user_rarity=14.5, distinct_users_5m_ip=13.4, auth_fail_count_5m=10.3",user_rarity,test,alert
2026-06-22 12:49:59.759000+00:00,auth,ASUS-X415JA,invaliduser26,127.0.0.1,sshd,ssh_login,10.733721,3.6295780445355463,1,2.957,medium,"user_rarity=14.4, distinct_users_5m_ip=13.8, auth_fail_count_5m=10.6",user_rarity,test,alert
2026-06-22 12:50:00.109000+00:00,auth,ASUS-X415JA,invaliduser27,127.0.0.1,sshd,ssh_login,10.860101,3.6295780445355463,1,2.992,medium,"user_rarity=14.3, distinct_users_5m_ip=14.1, auth_fail_count_5m=10.8",user_rarity,test,alert
2026-06-22 12:50:00.462000+00:00,auth,ASUS-X415JA,invaliduser28,127.0.0.1,sshd,ssh_login,11.009547,3.6295780445355463,1,3.033,high,"distinct_users_5m_ip=14.5, user_rarity=14.2, auth_fail_count_5m=11.1",distinct_users_5m_ip,test,alert
2026-06-22 12:50:00.815000+00:00,auth,ASUS-X415JA,invaliduser29,127.0.0.1,sshd,ssh_login,11.177068,3.6295780445355463,1,3.079,high,"distinct_users_5m_ip=14.9, user_rarity=14.1, auth_fail_count_5m=11.4",distinct_users_5m_ip,test,alert
2026-06-22 12:50:01.181000+00:00,auth,ASUS-X415JA,invaliduser30,127.0.0.1,sshd,ssh_login,11.360624,3.6295780445355463,1,3.13,high,"distinct_users_5m_ip=15.2, user_rarity=14.1, auth_fail_count_5m=11.6",distinct_users_5m_ip,test,alert
2026-06-22 12:50:01.566000+00:00,auth,ASUS-X415JA,invaliduser31,127.0.0.1,sshd,ssh_login,11.556086,3.6295780445355463,1,3.184,high,"distinct_users_5m_ip=15.5, user_rarity=14.0, auth_fail_count_5m=11.9",distinct_users_5m_ip,test,alert
2026-06-22 12:50:02.003000+00:00,auth,ASUS-X415JA,invaliduser32,127.0.0.1,sshd,ssh_login,11.761713,3.6295780445355463,1,3.241,high,"distinct_users_5m_ip=15.8, user_rarity=13.9, auth_fail_count_5m=12.1",distinct_users_5m_ip,test,alert
2026-06-22 12:50:02.449000+00:00,auth,ASUS-X415JA,invaliduser33,127.0.0.1,sshd,ssh_login,11.971132,3.6295780445355463,1,3.298,high,"distinct_users_5m_ip=16.2, user_rarity=13.8, auth_fail_count_5m=12.3",distinct_users_5m_ip,test,alert
2026-06-22 12:50:02.901000+00:00,auth,ASUS-X415JA,invaliduser34,127.0.0.1,sshd,ssh_login,12.184553,3.6295780445355463,1,3.357,high,"distinct_users_5m_ip=16.4, user_rarity=13.8, auth_fail_count_5m=12.5",distinct_users_5m_ip,test,alert
2026-06-22 12:50:03.264000+00:00,auth,ASUS-X415JA,invaliduser35,127.0.0.1,sshd,ssh_login,12.397541,3.6295780445355463,1,3.416,high,"distinct_users_5m_ip=16.7, user_rarity=13.7, auth_fail_count_5m=12.7",distinct_users_5m_ip,test,alert
2026-06-22 12:50:03.621000+00:00,auth,ASUS-X415JA,invaliduser36,127.0.0.1,sshd,ssh_login,12.614334,3.6295780445355463,1,3.475,high,"distinct_users_5m_ip=17.0, user_rarity=13.6, auth_fail_count_5m=12.9",distinct_users_5m_ip,test,alert
2026-06-22 12:50:03.972000+00:00,auth,ASUS-X415JA,invaliduser37,127.0.0.1,sshd,ssh_login,12.830973,3.6295780445355463,1,3.535,high,"distinct_users_5m_ip=17.3, user_rarity=13.6, auth_fail_count_5m=13.1",distinct_users_5m_ip,test,alert
2026-06-22 12:50:04.335000+00:00,auth,ASUS-X415JA,invaliduser38,127.0.0.1,sshd,ssh_login,13.046819,3.6295780445355463,1,3.595,high,"distinct_users_5m_ip=17.5, user_rarity=13.5, auth_fail_count_5m=13.3",distinct_users_5m_ip,test,alert
2026-06-22 12:50:04.692000+00:00,auth,ASUS-X415JA,invaliduser39,127.0.0.1,sshd,ssh_login,13.260507,3.6295780445355463,1,3.653,high,"distinct_users_5m_ip=17.8, user_rarity=13.5, auth_fail_count_5m=13.4",distinct_users_5m_ip,test,alert
2026-06-22 12:50:05.039000+00:00,auth,ASUS-X415JA,invaliduser40,127.0.0.1,sshd,ssh_login,13.471907,3.6295780445355463,1,3.712,high,"distinct_users_5m_ip=18.0, auth_fail_count_5m=13.6, user_rarity=13.4",distinct_users_5m_ip,test,alert
2026-06-22 12:50:05.380000+00:00,auth,ASUS-X415JA,invaliduser41,127.0.0.1,sshd,ssh_login,13.680725,3.6295780445355463,1,3.769,high,"distinct_users_5m_ip=18.3, auth_fail_count_5m=13.8, user_rarity=13.4",distinct_users_5m_ip,test,alert
2026-06-22 12:50:05.806000+00:00,auth,ASUS-X415JA,invaliduser42,127.0.0.1,sshd,ssh_login,13.887718,3.6295780445355463,1,3.826,high,"distinct_users_5m_ip=18.5, auth_fail_count_5m=13.9, user_rarity=13.3",distinct_users_5m_ip,test,alert
2026-06-22 12:50:06.241000+00:00,auth,ASUS-X415JA,invaliduser43,127.0.0.1,sshd,ssh_login,14.090688,3.6295780445355463,1,3.882,high,"distinct_users_5m_ip=18.7, auth_fail_count_5m=14.0, user_rarity=13.3",distinct_users_5m_ip,test,alert
2026-06-22 12:50:06.691000+00:00,auth,ASUS-X415JA,invaliduser44,127.0.0.1,sshd,ssh_login,14.290577,3.6295780445355463,1,3.937,high,"distinct_users_5m_ip=19.0, auth_fail_count_5m=14.2, user_rarity=13.3",distinct_users_5m_ip,test,alert
2026-06-22 12:50:07.167000+00:00,auth,ASUS-X415JA,invaliduser45,127.0.0.1,sshd,ssh_login,14.487331,3.6295780445355463,1,3.991,high,"distinct_users_5m_ip=19.2, auth_fail_count_5m=14.3, user_rarity=13.2",distinct_users_5m_ip,test,alert
2026-06-22 12:50:07.636000+00:00,auth,ASUS-X415JA,invaliduser46,127.0.0.1,sshd,ssh_login,14.680647,3.6295780445355463,1,4.045,high,"distinct_users_5m_ip=19.4, auth_fail_count_5m=14.5, user_rarity=13.2",distinct_users_5m_ip,test,alert
2026-06-22 12:50:08.110000+00:00,auth,ASUS-X415JA,invaliduser47,127.0.0.1,sshd,ssh_login,14.870916,3.6295780445355463,1,4.097,high,"distinct_users_5m_ip=19.6, auth_fail_count_5m=14.6, user_rarity=13.2",distinct_users_5m_ip,test,alert
2026-06-22 12:50:08.689000+00:00,auth,ASUS-X415JA,invaliduser48,127.0.0.1,sshd,ssh_login,15.058575,3.6295780445355463,1,4.149,high,"distinct_users_5m_ip=19.8, auth_fail_count_5m=14.7, user_rarity=13.2",distinct_users_5m_ip,test,alert
2026-06-22 12:50:09.228000+00:00,auth,ASUS-X415JA,invaliduser49,127.0.0.1,sshd,ssh_login,15.242382,3.6295780445355463,1,4.199,high,"distinct_users_5m_ip=20.0, auth_fail_count_5m=14.8, user_rarity=13.1",distinct_users_5m_ip,test,alert
2026-06-22 12:50:09.711000+00:00,auth,ASUS-X415JA,invaliduser50,127.0.0.1,sshd,ssh_login,15.423136,3.6295780445355463,1,4.249,high,"distinct_users_5m_ip=20.2, auth_fail_count_5m=14.9, user_rarity=13.1",distinct_users_5m_ip,test,alert
2026-06-22 12:50:10.209000+00:00,auth,ASUS-X415JA,invaliduser51,127.0.0.1,sshd,ssh_login,15.601292,3.6295780445355463,1,4.298,high,"distinct_users_5m_ip=20.4, auth_fail_count_5m=15.0, user_rarity=13.1",distinct_users_5m_ip,test,alert
2026-06-22 12:50:10.662000+00:00,auth,ASUS-X415JA,invaliduser52,127.0.0.1,sshd,ssh_login,15.776329,3.6295780445355463,1,4.347,high,"distinct_users_5m_ip=20.6, auth_fail_count_5m=15.2, user_rarity=13.0",distinct_users_5m_ip,test,alert
2026-06-22 12:50:11.100000+00:00,auth,ASUS-X415JA,invaliduser53,127.0.0.1,sshd,ssh_login,15.948733,3.6295780445355463,1,4.394,high,"distinct_users_5m_ip=20.7, auth_fail_count_5m=15.3, user_rarity=13.0",distinct_users_5m_ip,test,alert
2026-06-22 12:50:11.595000+00:00,auth,ASUS-X415JA,invaliduser54,127.0.0.1,sshd,ssh_login,16.11868,3.6295780445355463,1,4.441,high,"distinct_users_5m_ip=20.9, auth_fail_count_5m=15.4, user_rarity=13.0",distinct_users_5m_ip,test,alert
2026-06-22 12:50:12.025000+00:00,auth,ASUS-X415JA,invaliduser55,127.0.0.1,sshd,ssh_login,16.285566,3.6295780445355463,1,4.487,high,"distinct_users_5m_ip=21.1, auth_fail_count_5m=15.5, user_rarity=12.9",distinct_users_5m_ip,test,alert
2026-06-22 12:50:12.641000+00:00,auth,ASUS-X415JA,invaliduser56,127.0.0.1,sshd,ssh_login,16.450706,3.6295780445355463,1,4.532,high,"distinct_users_5m_ip=21.3, auth_fail_count_5m=15.6, user_rarity=13.0",distinct_users_5m_ip,test,alert
2026-06-22 12:50:13.076000+00:00,auth,ASUS-X415JA,invaliduser57,127.0.0.1,sshd,ssh_login,16.61222,3.6295780445355463,1,4.577,high,"distinct_users_5m_ip=21.4, auth_fail_count_5m=15.7, user_rarity=12.9",distinct_users_5m_ip,test,alert
2026-06-22 12:50:13.519000+00:00,auth,ASUS-X415JA,invaliduser58,127.0.0.1,sshd,ssh_login,16.771904,3.6295780445355463,1,4.621,high,"distinct_users_5m_ip=21.6, auth_fail_count_5m=15.8, user_rarity=12.9",distinct_users_5m_ip,test,alert
2026-06-22 12:50:13.997000+00:00,auth,ASUS-X415JA,invaliduser59,127.0.0.1,sshd,ssh_login,16.92931,3.6295780445355463,1,4.664,high,"distinct_users_5m_ip=21.8, auth_fail_count_5m=15.9, user_rarity=12.9",distinct_users_5m_ip,test,alert
2026-06-22 12:50:14.505000+00:00,auth,ASUS-X415JA,invaliduser60,127.0.0.1,sshd,ssh_login,17.084415,3.6295780445355463,1,4.707,high,"distinct_users_5m_ip=21.9, auth_fail_count_5m=15.9, user_rarity=12.9",distinct_users_5m_ip,test,alert
2026-06-22 12:50:35.031000+00:00,auth,ASUS-X415JA,hala-hamza,,sudo,sudo,4.4121156,3.6295780445355463,1,1.216,low,"msg_length_log=9.1, distinct_ips_5m_user=1.9, inter_arrival_log=1.1",msg_length_log,test,alert
2026-06-22 12:50:35.084000+00:00,auth,ASUS-X415JA,,,useradd,useradd,6.8555827,3.6295780445355463,1,1.889,medium,"msg_length_log=11.7, et_bigram_rarity=5.1, event_count_5m_ip=3.5",msg_length_log,test,alert
2026-06-22 12:50:35.084000+00:00,auth,ASUS-X415JA,testintrus,,useradd,useradd,31.75419,3.6295780445355463,1,8.749,high,"auth_fail_ratio=36.7, user_rarity=23.7, distinct_ips_5m_user=21.5",auth_fail_ratio,test,alert
2026-06-22 12:50:35.189000+00:00,auth,ASUS-X415JA,hala-hamza,,sudo,sudo,4.398608,3.6295780445355463,1,1.212,low,"msg_length_log=8.9, distinct_ips_5m_user=3.9, inter_arrival_log=1.9",msg_length_log,test,alert
2026-06-22 12:50:35.260000+00:00,auth,ASUS-X415JA,testintrus,,userdel,userdel,39.221947,3.6295780445355463,1,10.806,high,"user_rarity=43.8, inter_arrival_log=40.7, et_bigram_rarity=7.3",user_rarity,test,alert
2026-06-22 12:50:35.262000+00:00,auth,ASUS-X415JA,,,userdel,userdel,9.762316,3.6295780445355463,1,2.69,medium,"et_bigram_rarity=14.5, distinct_users_5m_ip=10.0, inter_arrival_log=1.1",et_bigram_rarity,test,alert
2026-06-22 12:50:35.262000+00:00,auth,ASUS-X415JA,,,userdel,userdel,11.282988,3.6295780445355463,1,3.109,high,"et_bigram_rarity=15.8, distinct_users_5m_ip=13.2, event_count_5m_ip=2.7",et_bigram_rarity,test,alert
2026-06-22 13:09:30.630000+00:00,auth,ASUS-X415JA,invaliduser1,127.0.0.1,sshd,ssh_login,13.335075,3.6295780445355463,1,3.674,high,"inter_arrival_log=18.2, auth_fail_ratio=11.1, event_count_5m_ip=9.2",inter_arrival_log,test,alert
2026-06-22 13:09:30.976000+00:00,auth,ASUS-X415JA,invaliduser2,127.0.0.1,sshd,ssh_login,5.40579,3.6295780445355463,1,1.489,low,"auth_fail_ratio=9.8, event_count_5m_ip=5.0, et_bigram_rarity=3.8",auth_fail_ratio,test,alert
2026-06-22 13:09:31.337000+00:00,auth,ASUS-X415JA,invaliduser3,127.0.0.1,sshd,ssh_login,5.0509768,3.6295780445355463,1,1.392,low,"auth_fail_ratio=9.0, distinct_users_5m_ip=6.5, user_rarity=5.1",auth_fail_ratio,test,alert
2026-06-22 13:09:31.689000+00:00,auth,ASUS-X415JA,invaliduser4,127.0.0.1,sshd,ssh_login,5.366663,3.6295780445355463,1,1.479,low,"auth_fail_ratio=8.3, distinct_users_5m_ip=8.2, user_rarity=6.6",auth_fail_ratio,test,alert
2026-06-22 13:40:11.078000+00:00,auth,ASUS-X415JA,invaliduser1,127.0.0.1,sshd,ssh_login,15.635757,3.6295780445355463,1,4.308,high,"inter_arrival_log=20.6, auth_fail_ratio=9.2, event_count_5m_ip=8.1",inter_arrival_log,test,alert
2026-06-22 13:40:12.145000+00:00,auth,ASUS-X415JA,invaliduser2,127.0.0.1,sshd,ssh_login,3.908781,3.6295780445355463,1,1.077,low,"auth_fail_ratio=7.7, distinct_users_5m_ip=4.9, event_count_5m_ip=4.3",auth_fail_ratio,test,alert
2026-06-22 13:40:13.208000+00:00,auth,ASUS-X415JA,invaliduser3,127.0.0.1,sshd,ssh_login,4.636955,3.6295780445355463,1,1.278,low,"distinct_users_5m_ip=8.6, auth_fail_ratio=6.6, user_rarity=3.7",distinct_users_5m_ip,test,alert
2026-06-22 13:40:14.122000+00:00,auth,ASUS-X415JA,invaliduser4,127.0.0.1,sshd,ssh_login,5.831723,3.6295780445355463,1,1.607,medium,"distinct_users_5m_ip=10.3, auth_fail_ratio=5.8, user_rarity=5.4",distinct_users_5m_ip,test,alert
2026-06-22 13:40:14.962000+00:00,auth,ASUS-X415JA,invaliduser5,127.0.0.1,sshd,ssh_login,5.7694054,3.6295780445355463,1,1.59,medium,"distinct_users_5m_ip=9.1, auth_fail_ratio=7.8, user_rarity=7.6",distinct_users_5m_ip,test,alert
2026-06-22 13:40:15.883000+00:00,auth,ASUS-X415JA,invaliduser6,127.0.0.1,sshd,ssh_login,6.0871463,3.6295780445355463,1,1.677,medium,"distinct_users_5m_ip=9.7, user_rarity=8.1, auth_fail_ratio=7.3",distinct_users_5m_ip,test,alert
2026-06-22 13:40:16.550000+00:00,auth,ASUS-X415JA,invaliduser7,127.0.0.1,sshd,ssh_login,6.3273764,3.6295780445355463,1,1.743,medium,"distinct_users_5m_ip=10.1, user_rarity=8.4, auth_fail_ratio=7.0",distinct_users_5m_ip,test,alert
2026-06-22 13:40:17.819000+00:00,auth,ASUS-X415JA,invaliduser8,127.0.0.1,sshd,ssh_login,6.5953617,3.6295780445355463,1,1.817,medium,"distinct_users_5m_ip=10.5, user_rarity=8.6, auth_fail_ratio=6.7",distinct_users_5m_ip,test,alert
2026-06-22 13:40:19.013000+00:00,auth,ASUS-X415JA,invaliduser9,127.0.0.1,sshd,ssh_login,6.8498063,3.6295780445355463,1,1.887,medium,"distinct_users_5m_ip=11.0, user_rarity=8.6, auth_fail_ratio=6.4",distinct_users_5m_ip,test,alert
2026-06-22 13:40:20.172000+00:00,auth,ASUS-X415JA,invaliduser10,127.0.0.1,sshd,ssh_login,7.1436286,3.6295780445355463,1,1.968,medium,"distinct_users_5m_ip=11.4, user_rarity=8.5, auth_fail_ratio=6.2",distinct_users_5m_ip,test,alert
2026-06-22 13:40:21.212000+00:00,auth,ASUS-X415JA,invaliduser11,127.0.0.1,sshd,ssh_login,7.477011,3.6295780445355463,1,2.06,medium,"distinct_users_5m_ip=11.9, user_rarity=8.3, auth_fail_ratio=6.1",distinct_users_5m_ip,test,alert
2026-06-22 13:40:22.257000+00:00,auth,ASUS-X415JA,invaliduser12,127.0.0.1,sshd,ssh_login,7.844701,3.6295780445355463,1,2.161,medium,"distinct_users_5m_ip=12.4, user_rarity=8.1, auth_fail_ratio=5.9",distinct_users_5m_ip,test,alert
2026-06-22 13:40:23.173000+00:00,auth,ASUS-X415JA,invaliduser13,127.0.0.1,sshd,ssh_login,8.231226,3.6295780445355463,1,2.268,medium,"distinct_users_5m_ip=12.9, user_rarity=7.9, auth_fail_ratio=5.8",distinct_users_5m_ip,test,alert
2026-06-22 13:40:23.913000+00:00,auth,ASUS-X415JA,invaliduser14,127.0.0.1,sshd,ssh_login,8.624992,3.6295780445355463,1,2.376,medium,"distinct_users_5m_ip=13.3, user_rarity=7.7, auth_fail_count_5m=5.7",distinct_users_5m_ip,test,alert
2026-06-22 13:40:24.562000+00:00,auth,ASUS-X415JA,invaliduser15,127.0.0.1,sshd,ssh_login,9.013548,3.6295780445355463,1,2.483,medium,"distinct_users_5m_ip=13.8, user_rarity=7.5, auth_fail_count_5m=6.1",distinct_users_5m_ip,test,alert
2026-06-22 13:40:25.122000+00:00,auth,ASUS-X415JA,invaliduser16,127.0.0.1,sshd,ssh_login,9.390782,3.6295780445355463,1,2.587,medium,"distinct_users_5m_ip=14.2, user_rarity=7.3, auth_fail_count_5m=6.5",distinct_users_5m_ip,test,alert
2026-06-22 13:40:25.632000+00:00,auth,ASUS-X415JA,invaliduser17,127.0.0.1,sshd,ssh_login,9.752222,3.6295780445355463,1,2.687,medium,"distinct_users_5m_ip=14.6, user_rarity=7.1, auth_fail_count_5m=6.9",distinct_users_5m_ip,test,alert
2026-06-22 13:40:26.096000+00:00,auth,ASUS-X415JA,invaliduser18,127.0.0.1,sshd,ssh_login,10.097137,3.6295780445355463,1,2.782,medium,"distinct_users_5m_ip=14.9, auth_fail_count_5m=7.2, user_rarity=6.9",distinct_users_5m_ip,test,alert
2026-06-22 13:40:26.541000+00:00,auth,ASUS-X415JA,invaliduser19,127.0.0.1,sshd,ssh_login,10.424878,3.6295780445355463,1,2.872,medium,"distinct_users_5m_ip=15.3, auth_fail_count_5m=7.6, user_rarity=6.8",distinct_users_5m_ip,test,alert
2026-06-22 13:40:26.978000+00:00,auth,ASUS-X415JA,invaliduser20,127.0.0.1,sshd,ssh_login,10.73682,3.6295780445355463,1,2.958,medium,"distinct_users_5m_ip=15.6, auth_fail_count_5m=7.8, user_rarity=6.7",distinct_users_5m_ip,test,alert
